Card ID,Card Name,Card URL,Card Description,Labels,Members,Due Date,Attachment Count,Attachment Links,Checklist Item Total Count,Checklist Item Completed Count,Vote Count,Comment Count,Last Activity Date,List ID,List Name,Board ID,Board Name,Archived,Start Date,Due Complete,Vacant Since,Arrears Amount,City,Rehab Total,Listing Date,Total No. Viewings,Asking Price,Current Listing Price,CRM ID,No. Offers,Unit ID,Address:,Date letter received,Date of Notice:,Date of Violation,Description of Violation:,Docket Number:,Fine amount,LLC:,Property Status at time of fine:,Was Bricksave the owner then?,Court Hearing Date:,Property Closing Date,Property Manager
638f07066fee1a015dd8f1e3,4598 Lodewyck St - LLC 106,https://trello.com/c/QRpCrwSq/128-4598-lodewyck-st-llc-106,,For Sale (red),,,12,"https://trello.com/1/cards/638f07066fee1a015dd8f1e3/attachments/638f07066fee1a015dd8f20f/download/image.png, https://trello.com/1/cards/638f07066fee1a015dd8f1e3/attachments/638f07066fee1a015dd8f218/download/image.png, https://share.icloud.com/photos/002amm2lZLzoL29OjWm2AkKqA, https://trello.com/1/cards/638f07066fee1a015dd8f1e3/attachments/638f07066fee1a015dd8f221/download/4598_Lodewyck_Unit_Turn_Quote.xlsx, https://trello.com/1/cards/638f07066fee1a015dd8f1e3/attachments/63d2b2d149dbc56595766f63/download/Resized_Resized_20230126_110540.jpeg, https://trello.com/1/cards/638f07066fee1a015dd8f1e3/attachments/63d2b2d249dbc5659576706c/download/Resized_Resized_20230126_110528.jpeg, https://trello.com/1/cards/638f07066fee1a015dd8f1e3/attachments/63d2b2d349dbc56595767191/download/Resized_Resized_20230126_110532.jpeg, https://trello.com/1/cards/638f07066fee1a015dd8f1e3/attachments/63d2b2d349dbc5659576763f/download/Resized_Resized_20230126_110549.jpeg, https://trello.com/1/cards/638f07066fee1a015dd8f1e3/attachments/63d2b2d449dbc56595768f28/download/Resized_Resized_20230126_110536.jpeg, https://trello.com/1/cards/638f07066fee1a015dd8f1e3/attachments/65d8d7be723b1814e7a68d87/download/estimate_(5).pdf, https://trello.com/1/cards/638f07066fee1a015dd8f1e3/attachments/66263a2bedc22450b9ba1182/download/image.png, https://trello.com/1/cards/638f07066fee1a015dd8f1e3/attachments/668ec8b19d13efb2155590b9/download/image.png",0,0,0,32,2024-07-26T16:30:31.927Z,635bffec6ea4290016fc1932,4. Renovations - Pending,6358fbe675f4560639b49d56,Detroit Trust - Asset Management,false,,false,,,,3560,,,,,216,,,,,,,,,,,,,,,
63763bf3fbbba600ecf03ceb,15480 Saratoga - LLC 86,https://trello.com/c/0iKFj5H5/35-15480-saratoga-llc-86,,"Accounting Issue (sky), Property is Alarmed (purple_dark)",,,8,"https://trello.com/1/cards/63763bf3fbbba600ecf03ceb/attachments/637ba5d9b5f88203d9cae4c8/download/image.png, https://trello.com/1/cards/63763bf3fbbba600ecf03ceb/attachments/641ddc2cf8f1f4934021f94f/download/15480_Saratoga_Unit_Turn_Quote.pdf, https://www.icloud.com/photos/#0d6TNQjvcJaBjutpPNowOZ5lg, https://trello.com/1/cards/63763bf3fbbba600ecf03ceb/attachments/6437c2bbb0d26a677ebaa769/download/Invoice-_15480_Saratoga.doc, https://trello.com/1/cards/63763bf3fbbba600ecf03ceb/attachments/64761e48ad43f2db1cd72eae/download/Signed_Lease_15480_Saratoga_Lakisha_Turner.pdf, https://trello.com/1/cards/63763bf3fbbba600ecf03ceb/attachments/65d8d9f53eb6b64dc1b98296/download/estimate_(6).pdf, https://trello.com/1/cards/63763bf3fbbba600ecf03ceb/attachments/661feb81ab29c28b28d68faa/download/image.png, https://trello.com/1/cards/63763bf3fbbba600ecf03ceb/attachments/668ebc896a696b241c098eda/download/image.png",0,0,0,40,2024-08-15T11:00:08.069Z,635bffec6ea4290016fc1932,4. Renovations - Pending,6358fbe675f4560639b49d56,Detroit Trust - Asset Management,false,,false,,,Detroit,9490,,,,,189,,,,,,,,,,,,,,,
637b6d5a02c410028bae437b,9317 Ward Street - LLC 68,https://trello.com/c/LiSModqE/89-9317-ward-street-llc-68,Need to check if last accounting issue was credited as well,"Accounting check if solved (lime), Property is Alarmed (purple_dark)",,,5,"https://trello.com/1/cards/637b6d5a02c410028bae437b/attachments/637cb9e5a9898d012334fc4b/download/image.png, https://trello.com/1/cards/637b6d5a02c410028bae437b/attachments/647f2257f0417aabf39dd4d6/download/image.png, https://trello.com/1/cards/637b6d5a02c410028bae437b/attachments/65ae7bbc67bae05fc8a8a2e2/download/image.png, https://trello.com/1/cards/637b6d5a02c410028bae437b/attachments/661fe442352c0e7beda35b8a/download/image.png, https://trello.com/1/cards/637b6d5a02c410028bae437b/attachments/664b27724aaa88b624910c33/download/image.png",0,0,0,27,2024-07-26T16:25:26.501Z,635bffec6ea4290016fc1932,4. Renovations - Pending,6358fbe675f4560639b49d56,Detroit Trust - Asset Management,false,,false,,,,,,,,,151,,,,,,,,,,,,,,,
637b6d562d4c990060747d5c,14811 Robson Street - LLC 29,https://trello.com/c/qFq41mVi/61-14811-robson-street-llc-29,,"Accounting Issue (sky), Issue/ Question (green), Property is Alarmed (purple_dark), Sale Consideration (red_light)",,,5,"https://trello.com/1/cards/637b6d562d4c990060747d5c/attachments/637bba493a026925c80c65d1/download/image.png, https://trello.com/1/cards/637b6d562d4c990060747d5c/attachments/65c0c060d3f4e5731a558bb4/download/14811_Robson_Comparables.pdf, https://trello.com/1/cards/637b6d562d4c990060747d5c/attachments/65f48fcd98846d3a00330333/download/image.png, https://trello.com/1/cards/637b6d562d4c990060747d5c/attachments/664796197a496ffd364af231/download/image.png, https://trello.com/1/cards/637b6d562d4c990060747d5c/attachments/668e73e772f2d1425c77f5f0/download/image.png",0,0,0,36,2024-07-26T16:19:52.939Z,635bffec6ea4290016fc1932,4. Renovations - Pending,6358fbe675f4560639b49d56,Detroit Trust - Asset Management,false,,false,,,Detroit,,,,,,63,,,,,,,,,,,,,,,
63594dc3b09347041a8fc6a9,19731 Harlow Street - LLC 89,https://trello.com/c/gxhhFXoc/10-19731-harlow-street-llc-89,"tenant seems to be paying but no sec8 payments 
",,,,7,"https://trello.com/1/cards/63594dc3b09347041a8fc6a9/attachments/637661ceeb380501c7ddc7c8/download/image.png, https://trello.com/1/cards/63594dc3b09347041a8fc6a9/attachments/637bb9574360b5001daee577/download/image.png, https://trello.com/1/cards/63594dc3b09347041a8fc6a9/attachments/647627682176dd3a8a3ffdbd/download/20230525_110720_(1)_(1).jpg, https://trello.com/1/cards/63594dc3b09347041a8fc6a9/attachments/64779e0c5532077f0664e3b7/download/19731_Harlow_Inspection_Report_(1).pdf, https://trello.com/1/cards/63594dc3b09347041a8fc6a9/attachments/664b2897175d50f202b6cf05/download/image.png, https://trello.com/1/cards/63594dc3b09347041a8fc6a9/attachments/668ec047056b043e210a2566/download/image.png, https://trello.com/1/cards/63594dc3b09347041a8fc6a9/attachments/668ff2a0ec5674840c6fc0a2/download/image.png",0,0,0,36,2024-08-15T10:51:40.211Z,635bffec6ea4290016fc1932,4. Renovations - Pending,6358fbe675f4560639b49d56,Detroit Trust - Asset Management,false,,false,,,Detroit,,,,,,190,,,,,,,,,,,,,,,
637b6d59cf56f400c9861dd2,15821 Indiana Street - LLC 59,https://trello.com/c/gvl4H1bx/83-15821-indiana-street-llc-59,,"For Sale (red), Property is Alarmed (purple_dark)",,,20,"https://trello.com/1/cards/637b6d59cf56f400c9861dd2/attachments/637cb8a81d723e017a8c58d5/download/image.png, https://trello.com/1/cards/637b6d59cf56f400c9861dd2/attachments/6392018431fbdc01269caf55/download/15821_Indiana.pdf, https://www.icloud.com/photos/#0b18UnhXAli7CgxfoIt34mN1Q, https://trello.com/1/cards/637b6d59cf56f400c9861dd2/attachments/643d2a3fcc4deb11e5fe0029/download/Invoice-_15821_Indiana.doc, https://trello.com/1/cards/637b6d59cf56f400c9861dd2/attachments/643d2a400ac96c8ed05e4999/download/Schedule_of_the_day_A_%26_R_(1).pdf, https://trello.com/1/cards/637b6d59cf56f400c9861dd2/attachments/643d2a4065e8770c65a29e9d/download/9203_Cheyenne_Unit_Turn_Estimate.xlsx, https://trello.com/1/cards/637b6d59cf56f400c9861dd2/attachments/645bbb16f4ae5dcae8fcd52d/download/Signed_Lease_15821_Indiana_Jaclyn_Jackson.pdf, https://trello.com/1/cards/637b6d59cf56f400c9861dd2/attachments/649c67898ce17392c9ea03bb/download/image.png, https://trello.com/1/cards/637b6d59cf56f400c9861dd2/attachments/64a2d4538251a6f9ca0bea4d/download/Trt_home_improvement_estimate_165.pdf, https://trello.com/1/cards/637b6d59cf56f400c9861dd2/attachments/65e89b5b5522ca70b21788d9/download/LLC059_New_Violation.pdf, https://trello.com/1/cards/637b6d59cf56f400c9861dd2/attachments/664b26c3c3d16a5bf36184f3/download/image.png, https://trello.com/1/cards/637b6d59cf56f400c9861dd2/attachments/66c874d20896987f1a56e872/download/WhatsApp_Image_2024-07-16_at_11.19.08_919ef220.jpg, https://trello.com/1/cards/637b6d59cf56f400c9861dd2/attachments/66c874d4f2ff2a329a2e1ec2/download/WhatsApp_Image_2024-07-16_at_11.19.09_2d3827e5.jpg, https://trello.com/1/cards/637b6d59cf56f400c9861dd2/attachments/66c874d5721b429ec2ce6b83/download/WhatsApp_Image_2024-07-16_at_11.19.09_94f74555.jpg, https://trello.com/1/cards/637b6d59cf56f400c9861dd2/attachments/66c874d7a4f6f0550c9c31b3/download/WhatsApp_Image_2024-07-16_at_11.19.09_24798a2b.jpg, https://trello.com/1/cards/637b6d59cf56f400c9861dd2/attachments/66c874d8057818e8a5baf4fc/download/WhatsApp_Image_2024-07-16_at_11.19.09_acf12601.jpg, https://trello.com/1/cards/637b6d59cf56f400c9861dd2/attachments/66c874daef1632ed3ee4631f/download/WhatsApp_Image_2024-07-16_at_11.19.09_c68e7234.jpg, https://trello.com/1/cards/637b6d59cf56f400c9861dd2/attachments/66c874db2800671499c1c971/download/WhatsApp_Image_2024-07-16_at_11.22.26_6e4e7f71.jpg, https://trello.com/1/cards/637b6d59cf56f400c9861dd2/attachments/66c874dd12f79c2a9febe373/download/WhatsApp_Image_2024-07-16_at_11.22.26_60aa823a.jpg, https://trello.com/1/cards/637b6d59cf56f400c9861dd2/attachments/66c874df311f678ff4818f54/download/WhatsApp_Image_2024-07-16_at_11.22.26_4285622f.jpg",0,0,0,40,2024-08-23T11:39:11.839Z,635bffec6ea4290016fc1932,4. Renovations - Pending,6358fbe675f4560639b49d56,Detroit Trust - Asset Management,false,,false,,,,4580,,,,,118,,,,,,,,,,,,,,,
63529db9badd8b01c77d1f06,10799 Worden Street - LLC 54,https://trello.com/c/O1TU7lJs/129-10799-worden-street-llc-54,empty since May ,,,,6,"https://trello.com/1/cards/63529db9badd8b01c77d1f06/attachments/63529dbc1e543f0126e49fc1/download/756ac634-16f8-451b-8.jpg, https://trello.com/1/cards/63529db9badd8b01c77d1f06/attachments/6352a7c91068c801bfb93d78/download/image.png, https://trello.com/1/cards/63529db9badd8b01c77d1f06/attachments/6375218235f641064bf56d3a/download/image.png, https://trello.com/1/cards/63529db9badd8b01c77d1f06/attachments/63bc3588277ee20163821911/download/image.png, https://trello.com/1/cards/63529db9badd8b01c77d1f06/attachments/64b12d2a8afb112a1992b133/download/image.png, https://trello.com/1/cards/63529db9badd8b01c77d1f06/attachments/668e9ca113ccc498a781b2b9/download/image.png",0,0,0,42,2024-07-24T16:08:20.230Z,635bffec6ea4290016fc1932,4. Renovations - Pending,6358fbe675f4560639b49d56,Detroit Trust - Asset Management,false,,false,,,,7925,,,,,112,,,,,,,,,,,,,,,
637b6d58ae60d401bebace5b,"15730 Ohio Street, Lower Unit - LLC 52.1",https://trello.com/c/acIFIYMk/75-15730-ohio-street-lower-unit-llc-521,Upper unit part of same LLC ,,,,4,"https://trello.com/1/cards/637b6d58ae60d401bebace5b/attachments/637cb5f202b5f0017150ec80/download/image.png, https://trello.com/1/cards/637b6d58ae60d401bebace5b/attachments/63e62fe5d0fdfa62d57bf651/download/image.png, https://trello.com/1/cards/637b6d58ae60d401bebace5b/attachments/65aabde7aa098a7bee89b88c/download/Drain_snaking_(2)_(1).pdf, https://trello.com/1/cards/637b6d58ae60d401bebace5b/attachments/66bf60b0225bd65c824b7a94/download/WhatsApp_Video_2024-08-15_at_19.23.02.mp4",0,0,0,27,2024-08-20T09:10:45.242Z,635bffec6ea4290016fc1932,4. Renovations - Pending,6358fbe675f4560639b49d56,Detroit Trust - Asset Management,false,,false,,,,,,,,,110,,110M2,,,,,,,,,,,,,
637b6d5b133bc3006d8d7919,10444 Wayburn Street - LLC 75,https://trello.com/c/Z18Pg30j/91-10444-wayburn-street-llc-75,,Accounting Issue (sky),,,8,"https://trello.com/1/cards/637b6d5b133bc3006d8d7919/attachments/637cbc8a4daa77008bc098ce/download/image.png, https://trello.com/1/cards/637b6d5b133bc3006d8d7919/attachments/64e32131acc32b339c680649/download/10444_Wayburn_Estimate.xlsx, https://trello.com/1/cards/637b6d5b133bc3006d8d7919/attachments/64e754e8fa8a1d414dcad436/download/10444_Wayburn_Estimate_(1).xlsx, https://trello.com/1/cards/637b6d5b133bc3006d8d7919/attachments/654bb55515b3047537ef3bcc/download/Lease_10444_Wayburn_Keani_Harris_and_Patricia_Harris.pdf, https://trello.com/1/cards/637b6d5b133bc3006d8d7919/attachments/661fbfc4331a4f19f44945e8/download/image.png, https://trello.com/1/cards/637b6d5b133bc3006d8d7919/attachments/66435dca818a5eb49cbe15d2/download/invoice_1764.pdf, https://trello.com/1/cards/637b6d5b133bc3006d8d7919/attachments/66706a3f39a7673ff69a295e/download/image.png, https://trello.com/1/cards/637b6d5b133bc3006d8d7919/attachments/6672fbfc23a47b3c7ee0dd33/download/1044_Wayburn_Invoice.pdf",0,0,0,40,2024-09-25T17:12:19.000Z,635bffec6ea4290016fc1932,4. Renovations - Pending,6358fbe675f4560639b49d56,Detroit Trust - Asset Management,false,,false,,,,17720,,,,,91,,,,,,,,,,,,,,,
63594383b52f4e0087893450,9209 Whitcomb Street - LLC 17,https://trello.com/c/vkUl9D8w/4-9209-whitcomb-street-llc-17,,"Accounting check if solved (lime), Listed for Sale (red_dark)",,,8,"https://trello.com/1/cards/63594383b52f4e0087893450/attachments/6373d5218de680019cf4e966/download/image.png, https://trello.com/1/cards/63594383b52f4e0087893450/attachments/637ba5bdf29a8b00b5ad8179/download/image.png, https://drive.google.com/file/d/1upZeB4UqjqRXmQmKKWLWlrHg3WD3eDgn/view, https://www.redfin.com/MI/Detroit/9209-Whitcomb-St-48228/home/98526857, https://trello.com/1/cards/63594383b52f4e0087893450/attachments/65a7fde9e85adfb9ff74a302/download/Signed_Lease_9209_Whitcomb_Jeanette_Belton.pdf, https://trello.com/1/cards/63594383b52f4e0087893450/attachments/65cf4d90ecfd00705c473a32/download/image.png, https://trello.com/1/cards/63594383b52f4e0087893450/attachments/65d44eb237fa30f6a6af64db/download/Billable_Item_invoice_495-1-10_(1).pdf, https://trello.com/1/cards/63594383b52f4e0087893450/attachments/65d44eb551bc7bc84085fa4e/download/Billable_Item_invoice_495-1-11_(1).pdf",0,0,0,64,2024-07-25T10:32:47.386Z,635bffec6ea4290016fc1932,4. Renovations - Pending,6358fbe675f4560639b49d56,Detroit Trust - Asset Management,false,,false,,,Detroit,8110,2023-07-18T11:00:00.000Z,2,79000,79000,50,,,,,,,,,,,,,,,
637b6d5783eb880051a3720c,10345 Greensboro Street - LLC 37,https://trello.com/c/Gny2nkna/70-10345-greensboro-street-llc-37,,"Issue/ Question (green), Listed for Sale (red_dark)",,,15,"https://trello.com/1/cards/637b6d5783eb880051a3720c/attachments/637cb680e8418204d996143d/download/image.png, https://trello.com/1/cards/637b6d5783eb880051a3720c/attachments/63e6317f249ca9a323cfd44c/download/image.png, https://trello.com/1/cards/637b6d5783eb880051a3720c/attachments/63e6318356041cdc6c851f73/download/image.png, https://drive.google.com/file/d/1X_dVZHYugNY0rVpF7dMOhY1rMpjBL5lZ/view, https://trello.com/1/cards/637b6d5783eb880051a3720c/attachments/647fb643716af38e8c386424/download/Signed_Lease_10345_Greensboro_Danielle_McCauley_and_Marla_Trotter.pdf, https://trello.com/1/cards/637b6d5783eb880051a3720c/attachments/64dc22b498f3043d6e43a088/download/Greensboro_ESTIMATE_(3).docx, https://trello.com/1/cards/637b6d5783eb880051a3720c/attachments/65205cacdf5c567a26a00356/download/70_Foot_Whole_House_Gas_Line_Replacement.pdf, https://trello.com/1/cards/637b6d5783eb880051a3720c/attachments/65205cad281e01212bd0976f/download/Gas_pipe_repair_10345_Greensboro_Detroit.pdf, https://trello.com/1/cards/637b6d5783eb880051a3720c/attachments/654512a39127cfa43dfe1883/download/10345_Greensboro_Estimate_for_Work_Order_245_(1).pdf, https://trello.com/1/cards/637b6d5783eb880051a3720c/attachments/654512b068191d22fc4489c3/download/10345_Greensboro_Correction_Order_10-23-23.pdf, https://trello.com/1/cards/637b6d5783eb880051a3720c/attachments/65b00305efde1408204ddc6b/download/image.png, https://trello.com/1/cards/637b6d5783eb880051a3720c/attachments/65c373d785d78468dd71d0e9/download/image.png, https://trello.com/1/cards/637b6d5783eb880051a3720c/attachments/65c373dc6c70609d25267be0/download/image.png, https://trello.com/1/cards/637b6d5783eb880051a3720c/attachments/65f49e791921396627bcf7a8/download/image.png, https://trello.com/1/cards/637b6d5783eb880051a3720c/attachments/661fd523536c93018472fd3b/download/image.png",0,0,0,59,2024-08-16T10:06:30.955Z,635bffec6ea4290016fc1932,4. Renovations - Pending,6358fbe675f4560639b49d56,Detroit Trust - Asset Management,false,,false,,,,13430,,,,,78,,,,,,,,,,,,,,,
635a71e68e1bda02edba8717,10952 Peerless Street - LLC 26,https://trello.com/c/RkxxDvss/13-10952-peerless-street-llc-26,"This tenant has historic arrears but is currently 100% section 8 - if she ever loses her voucher and we need to evict, need to apply these arrears

$2107",Listed for Sale (red_dark),,,6,"https://trello.com/1/cards/635a71e68e1bda02edba8717/attachments/635bf74fb6b260012deff94c/download/Section_8_Deficiency_Report_10952_Peerless_(1).pdf, https://trello.com/1/cards/635a71e68e1bda02edba8717/attachments/635c02845fb077038b7390d4/download/doc04434820221028101316.pdf, https://trello.com/1/cards/635a71e68e1bda02edba8717/attachments/637bb93ae6fc3a011d29c716/download/image.png, https://trello.com/1/cards/635a71e68e1bda02edba8717/attachments/647fb00bd7f4c9627b2a342f/download/Screenshot_2023-06-06_at_6.15.24_PM.png, https://trello.com/1/cards/635a71e68e1bda02edba8717/attachments/64da096ee6fabc6077b14af9/download/image.png, https://trello.com/1/cards/635a71e68e1bda02edba8717/attachments/661688a265029d206d30371b/download/10952_Peerless_Section_8_termination.jpg",0,0,0,23,2024-08-15T14:36:52.316Z,635bffec6ea4290016fc1932,4. Renovations - Pending,6358fbe675f4560639b49d56,Detroit Trust - Asset Management,false,,false,,,Detroit,,,,,,60,,,,,,,,,,,,,,,
637b6d569cf46f007dc78062,15486 Fairmount Drive - LLC 36,https://trello.com/c/RhJSWvs9/64-15486-fairmount-drive-llc-36,,"Listed for Sale (red_dark), Photos Required (yellow_dark)",,,5,"https://trello.com/1/cards/637b6d569cf46f007dc78062/attachments/637bbadb0ba42601b04d0bdc/download/image.png, https://trello.com/1/cards/637b6d569cf46f007dc78062/attachments/661fbd947cf5279090a4b710/download/image.png, https://trello.com/1/cards/637b6d569cf46f007dc78062/attachments/661ffec32172f2bea5c8c28d/download/LBP_INSP_Invoice_15486_FAIRMONT_ST.pdf, https://trello.com/1/cards/637b6d569cf46f007dc78062/attachments/661ffec54c6e656d4b6be7b8/download/LBP_Clearance_Activity_Invoice_15486_Fairmont_St.pdf, https://trello.com/1/cards/637b6d569cf46f007dc78062/attachments/661ffec81a430530a85a1bcd/download/15486_Fairmount_Detroit_Inspection.pdf",0,0,0,9,2024-08-16T17:20:04.420Z,635bffec6ea4290016fc1932,4. Renovations - Pending,6358fbe675f4560639b49d56,Detroit Trust - Asset Management,false,,false,,,,,,,,,71,,,,,,,,,,,,,,,
6352a97759c90000177ddda4,12936 Winthrop Street - LLC 85,https://trello.com/c/LIHIwDHJ/127-12936-winthrop-street-llc-85,,,,,7,"https://trello.com/1/cards/6352a97759c90000177ddda4/attachments/6352a981ce612b05efd638e1/download/0d36d4a9-edc7-48e3-b.jpg, https://trello.com/1/cards/6352a97759c90000177ddda4/attachments/6352a99bd0943300e1498ad1/download/image.png, https://trello.com/1/cards/6352a97759c90000177ddda4/attachments/6375226e16b7470133a76a92/download/image.png, https://www.icloud.com/photos/#0e6wy1Yk9gCqtOFwm9_A-x7AQ, https://trello.com/1/cards/6352a97759c90000177ddda4/attachments/6437c325f0cb1d99a3c8f0f6/download/Invoice-12936_Winthrop_(1).pdf, https://trello.com/1/cards/6352a97759c90000177ddda4/attachments/646f69120160f0c9168588ea/download/Signed_Lease_12936_Winthrop.pdf, https://trello.com/1/cards/6352a97759c90000177ddda4/attachments/65afda87c7b2e081cc2f7268/download/image.png",0,0,0,27,2024-08-20T08:02:22.088Z,635bffec6ea4290016fc1932,4. Renovations - Pending,6358fbe675f4560639b49d56,Detroit Trust - Asset Management,false,,false,,,,8000,,,,,184,,,,,,,,,,,,,,,
637603f6dad9280115539f42,13416 Marlowe Street - LLC 64,https://trello.com/c/b61flMmZ/28-13416-marlowe-street-llc-64,,Issue/ Question (green),,,4,"https://trello.com/1/cards/637603f6dad9280115539f42/attachments/637604482158370f85eb2813/download/image.png, https://trello.com/1/cards/637603f6dad9280115539f42/attachments/637ba550ee9ba200fcc009f9/download/image.png, https://trello.com/1/cards/637603f6dad9280115539f42/attachments/65afe65e7cbbee95765f752d/download/image.png, https://trello.com/1/cards/637603f6dad9280115539f42/attachments/661fde5bc2c1342456875356/download/image.png",0,0,0,37,2024-08-21T16:18:42.312Z,635bffec6ea4290016fc1932,4. Renovations - Pending,6358fbe675f4560639b49d56,Detroit Trust - Asset Management,false,,false,,,Detroit,,,,,,137,,,,,,,,,,,,,,,
637b6d5c8fb224048fc28131,13607 Virgil Street - LLC 82,https://trello.com/c/Hfw9oa0A/98-13607-virgil-street-llc-82,,,,,2,"https://trello.com/1/cards/637b6d5c8fb224048fc28131/attachments/637cc02ee1284901f904c48c/download/image.png, https://trello.com/1/cards/637b6d5c8fb224048fc28131/attachments/6685549f9fd3d39ae5544228/download/ViewSOPImage.ashx.pdf",0,0,0,12,2024-08-21T15:59:56.875Z,635bffec6ea4290016fc1932,4. Renovations - Pending,6358fbe675f4560639b49d56,Detroit Trust - Asset Management,false,,false,,,,,,,,,180,,,,,,,,,,,,,,,
637b6d537d79b80489a7aa87,15046 Snowden Street - LLC 006 (14215 Prevost Street on CRM),https://trello.com/c/eenUhr8g/42-15046-snowden-street-llc-006-14215-prevost-street-on-crm,14215 Prevost Street,,,,6,"https://trello.com/1/cards/637b6d537d79b80489a7aa87/attachments/637b76146c9b0001b72704e0/download/image.png, https://trello.com/1/cards/637b6d537d79b80489a7aa87/attachments/63d24b694c38b56ec59d06a3/download/image_67545345.JPG, https://trello.com/1/cards/637b6d537d79b80489a7aa87/attachments/63d24b6b4c38b56ec59d0829/download/image_67215105.JPG, https://trello.com/1/cards/637b6d537d79b80489a7aa87/attachments/63d24b6c4c38b56ec59d09c3/download/image_6483441.JPG, https://trello.com/1/cards/637b6d537d79b80489a7aa87/attachments/63d24b6d4c38b56ec59d0b83/download/image_50430465.JPG, https://www.redfin.com/MI/Detroit/15046-Snowden-St-48227/home/60967448",0,0,0,31,2024-08-29T09:02:37.424Z,635bffec6ea4290016fc1932,4. Renovations - Pending,6358fbe675f4560639b49d56,Detroit Trust - Asset Management,false,,false,,,Detroit,,2023-07-22T11:00:00.000Z,0,80000,80000,29,,,,,,,,,,,,,,,
637b6d577809500313d3f63d,15265 Eastwood Street - LLC 35,https://trello.com/c/AWCAhvF4/71-15265-eastwood-street-llc-35,,"Issue/ Question (green), Sale Consideration (red_light)",,,5,"https://trello.com/1/cards/637b6d577809500313d3f63d/attachments/637bbac6d1d47d00bd6ef35c/download/image.png, https://trello.com/1/cards/637b6d577809500313d3f63d/attachments/645266280263d0feb165c678/download/henry%2C_jasmine.doc, https://trello.com/1/cards/637b6d577809500313d3f63d/attachments/64a8217689e764e9f69f5ec8/download/image.png, https://trello.com/1/cards/637b6d577809500313d3f63d/attachments/64f89cec212449daf516965d/download/15265_Eastwood_-_Like_New_-_new_doc_2023-05-04_14.03.02.pdf, https://trello.com/1/cards/637b6d577809500313d3f63d/attachments/65553d8246d1de91508fb6ce/download/EST0194.pdf",0,0,0,29,2024-09-11T15:43:24.810Z,635bffec6ea4290016fc1932,4. Renovations - Pending,6358fbe675f4560639b49d56,Detroit Trust - Asset Management,false,,false,,,,,,,,,68,,,,,,,,,,,,,,,
637b6d5b5b825600d7d2b9d2,4443 Maryland Street - LLC 77,https://trello.com/c/U8PCLh6j/94-4443-maryland-street-llc-77,,Issue/ Question (green),,,3,"https://trello.com/1/cards/637b6d5b5b825600d7d2b9d2/attachments/637cbfa61e90eb018d0de004/download/image.png, https://trello.com/1/cards/637b6d5b5b825600d7d2b9d2/attachments/6489f1c46378ea410f0184f5/download/Trt_home_improvement_estimate_156.pdf, https://trello.com/1/cards/637b6d5b5b825600d7d2b9d2/attachments/6489f1c5dadbdc622d25d8b1/download/Inspection_Report_4443_Maryland.pdf",0,0,0,27,2024-09-11T15:53:55.707Z,635bffec6ea4290016fc1932,4. Renovations - Pending,6358fbe675f4560639b49d56,Detroit Trust - Asset Management,false,,false,,,,,,,,,174,,,,,,,,,,,,,,,
637b6d5c021af501c6cb3026,9575 Rutland - LLC 83,https://trello.com/c/t7R0On2j/100-9575-rutland-llc-83,,"Accounting check if solved (lime), Issue/ Question (green)",,,11,"https://trello.com/1/cards/637b6d5c021af501c6cb3026/attachments/637cc04c00d44e013215dbcb/download/image.png, https://trello.com/1/cards/637b6d5c021af501c6cb3026/attachments/646b7b848999052e01641606/download/9575_Rutland_Unit_Turn_Quote.xlsx, https://drive.google.com/file/d/1uctkFiQ4-P2csiW5rsK4fR7g9mbOkRgF/view, https://www.redfin.com/MI/Detroit/9575-Rutland-St-48227/home/98541104, https://trello.com/1/cards/637b6d5c021af501c6cb3026/attachments/650aa751087340dfdde3874a/download/image.png, https://trello.com/1/cards/637b6d5c021af501c6cb3026/attachments/650b3d3786da8e9f935c3961/download/Screenshot_2023-09-20_at_2.41.51_PM.png, https://trello.com/1/cards/637b6d5c021af501c6cb3026/attachments/65c409cb5dcd7b57f186529a/download/britnae-m-antolak_02-07-2024.pdf, https://trello.com/1/cards/637b6d5c021af501c6cb3026/attachments/65df7e058f30d76f4bdb0146/download/estimate_(1).pdf, https://trello.com/1/cards/637b6d5c021af501c6cb3026/attachments/65f81e7ddba4bca0aadea7d2/download/image.png, https://trello.com/1/cards/637b6d5c021af501c6cb3026/attachments/661feaa56fcc3a24e24a1e63/download/image.png, https://trello.com/1/cards/637b6d5c021af501c6cb3026/attachments/663ba3f0600c943be9b5b776/download/estimate-233_(1).pdf",0,0,0,63,2024-09-24T16:53:50.057Z,635bffec6ea4290016fc1932,4. Renovations - Pending,6358fbe675f4560639b49d56,Detroit Trust - Asset Management,false,,false,,,,5095,2023-06-28T11:00:00.000Z,4,85000,85000,183,,,,,,,,,,,,,,,
